,URL,Category,RawCategory,MatchCategory,""""
106,www.viator.com/London/d737-ttd/London-tours/Port-Transfers/d737-g15-c112,Port Transfers,/London-tours/Port-Transfers/d737-g15-c112,Port-Transfers,"""www.viator.com/London/d737-ttd/London-tours/Port-Transfers/d737-g15-c112"""
107,www.viator.com/London/d737-ttd/London-tours/Theater-Shows-and-Musicals/d737-g11-c44,Theater Shows,/London-tours/Theater-Shows-and-Musicals/d737-g11-c44,Theater-Shows-and-Musicals,"""www.viator.com/London/d737-ttd/London-tours/Theater-Shows-and-Musicals/d737-g11-c44"""
108,www.viator.com/London/d737-ttd/London-tours/Dinner-Cruises/d737-g3-c5640,Dinner Cruises,/London-tours/Dinner-Cruises/d737-g3-c5640,Dinner-Cruises,"""www.viator.com/London/d737-ttd/London-tours/Dinner-Cruises/d737-g3-c5640"""
109,www.viator.com/London/d737-ttd/London-tours/Rail-Tours/d737-g5-c17,Rail Tours,/London-tours/Rail-Tours/d737-g5-c17,Rail-Tours,"""www.viator.com/London/d737-ttd/London-tours/Rail-Tours/d737-g5-c17"""
111,www.viator.com/London-tours/Art-and-Culture/d737-tag21910,Art & Culture,/London-tours/Art-and-Culture/d737-tag21910,Art-and-Culture,"""www.viator.com/London-tours/Art-and-Culture/d737-tag21910"""
112,www.viator.com/London-tours/Classes-and-Workshops/d737-g26051,Classes & Workshops,/London-tours/Classes-and-Workshops/d737-g26051,Classes-and-Workshops,"""www.viator.com/London-tours/Classes-and-Workshops/d737-g26051"""
113,www.viator.com/London-tours/Food-Wine-and-Nightlife/d737-g6,Food & Drink,/London-tours/Food-Wine-and-Nightlife/d737-g6,Food-Wine-and-Nightlife,"""www.viator.com/London-tours/Food-Wine-and-Nightlife/d737-g6"""
114,www.viator.com/London-tours/LTSO-Viator-Market-Driven-Merchandising/d737-tag22083,Likely To Sell Out,/London-tours/LTSO-Viator-Market-Driven-Merchandising/d737-tag22083,LTSO-Viator-Market-Driven-Merchandising,"""www.viator.com/London-tours/LTSO-Viator-Market-Driven-Merchandising/d737-tag22083"""
115,www.viator.com/London-tours/Outdoor-Activities/d737-g9,Outdoor Activities,/London-tours/Outdoor-Activities/d737-g9,Outdoor-Activities,"""www.viator.com/London-tours/Outdoor-Activities/d737-g9"""
116,www.viator.com/London-tours/Seasonal-and-Special-Occasions/d737-tag21916,Seasonal & Special Occasions,/London-tours/Seasonal-and-Special-Occasions/d737-tag21916,Seasonal-and-Special-Occasions,"""www.viator.com/London-tours/Seasonal-and-Special-Occasions/d737-tag21916"""
117,www.viator.com/London-tours/Sightseeing-Tickets-and-Passes/d737-g8,Tickets & Passes,/London-tours/Sightseeing-Tickets-and-Passes/d737-g8,Sightseeing-Tickets-and-Passes,"""www.viator.com/London-tours/Sightseeing-Tickets-and-Passes/d737-g8"""
118,www.viator.com/London-tours/Tours-and-Sightseeing/d737-g12,"Tours, Sightseeing & Cruises",/London-tours/Tours-and-Sightseeing/d737-g12,Tours-and-Sightseeing,"""www.viator.com/London-tours/Tours-and-Sightseeing/d737-g12"""
119,www.viator.com/London-tours/Transfers-and-Ground-Transport/d737-g15,Travel & Transportation Services,/London-tours/Transfers-and-Ground-Transport/d737-g15,Transfers-and-Ground-Transport,"""www.viator.com/London-tours/Transfers-and-Ground-Transport/d737-g15"""
120,www.viator.com/London-tours/Unique-Experiences/d737-g50127-c50128,Unique Experiences,/London-tours/Unique-Experiences/d737-g50127-c50128,Unique-Experiences,"""www.viator.com/London-tours/Unique-Experiences/d737-g50127-c50128"""
617,www.viator.com/Madrid/d566-ttd,Global,/Global/Global,Global,"""www.viator.com/Madrid/d566-ttd"""
618,www.viator.com/Madrid-tours/Day-Trips/d566-g5-c15,Day Trips,/Madrid-tours/Day-Trips/d566-g5-c15,Day-Trips,"""www.viator.com/Madrid-tours/Day-Trips/d566-g5-c15"""
619,www.viator.com/Madrid-tours/Private-Sightseeing-Tours/d566-g26-c116,Private Sightseeing Tours,/Madrid-tours/Private-Sightseeing-Tours/d566-g26-c116,Private-Sightseeing-Tours,"""www.viator.com/Madrid-tours/Private-Sightseeing-Tours/d566-g26-c116"""
620,www.viator.com/Madrid-tours/Walking-Tours/d566-g16-c56,Walking Tours,/Madrid-tours/Walking-Tours/d566-g16-c56,Walking-Tours,"""www.viator.com/Madrid-tours/Walking-Tours/d566-g16-c56"""
621,www.viator.com/Madrid-tours/Luxury-Tours/d566-g25-c113,Private and Luxury,/Madrid-tours/Luxury-Tours/d566-g25-c113,Luxury-Tours,"""www.viator.com/Madrid-tours/Luxury-Tours/d566-g25-c113"""
622,www.viator.com/Madrid-tours/City-Tours/d566-g12-c5330,City Tours,/Madrid-tours/City-Tours/d566-g12-c5330,City-Tours,"""www.viator.com/Madrid-tours/City-Tours/d566-g12-c5330"""
623,www.viator.com/Madrid-tours/Cultural-Tours/d566-g4-c11,Cultural Tours,/Madrid-tours/Cultural-Tours/d566-g4-c11,Cultural-Tours,"""www.viator.com/Madrid-tours/Cultural-Tours/d566-g4-c11"""
624,www.viator.com/Madrid-tours/Tuk-Tuk-Tours/d566-g12-c32054,Tuk Tuk Tours,/Madrid-tours/Tuk-Tuk-Tours/d566-g12-c32054,Tuk-Tuk-Tours,"""www.viator.com/Madrid-tours/Tuk-Tuk-Tours/d566-g12-c32054"""
625,www.viator.com/Madrid-tours/Sightseeing/d566-tag21725,Sightseeing Tours,/Madrid-tours/Sightseeing/d566-tag21725,Sightseeing,"""www.viator.com/Madrid-tours/Sightseeing/d566-tag21725"""
626,www.viator.com/Madrid-tours/Bike-and-Mountain-Bike-Tours/d566-g16-c55,Mountain Bike Tours,/Madrid-tours/Bike-and-Mountain-Bike-Tours/d566-g16-c55,Bike-and-Mountain-Bike-Tours,"""www.viator.com/Madrid-tours/Bike-and-Mountain-Bike-Tours/d566-g16-c55"""
627,www.viator.com/Madrid-tours/Bus-and-Minivan-Tours/d566-g12-c98,Bus Tours,/Madrid-tours/Bus-and-Minivan-Tours/d566-g12-c98,Bus-and-Minivan-Tours,"""www.viator.com/Madrid-tours/Bus-and-Minivan-Tours/d566-g12-c98"""
628,www.viator.com/Madrid-tours/Half-day-Tours/d566-g12-c95,Half-day Tours,/Madrid-tours/Half-day-Tours/d566-g12-c95,Half-day-Tours,"""www.viator.com/Madrid-tours/Half-day-Tours/d566-g12-c95"""
629,www.viator.com/Madrid-tours/Historical-and-Heritage-Tours/d566-g4-c12,Historical Tours,/Madrid-tours/Historical-and-Heritage-Tours/d566-g4-c12,Historical-and-Heritage-Tours,"""www.viator.com/Madrid-tours/Historical-and-Heritage-Tours/d566-g4-c12"""
630,www.viator.com/Madrid-tours/Wine-Tasting-and-Winery-Tours/d566-g6-c21,Wine Tastings,/Madrid-tours/Wine-Tasting-and-Winery-Tours/d566-g6-c21,Wine-Tasting-and-Winery-Tours,"""www.viator.com/Madrid-tours/Wine-Tasting-and-Winery-Tours/d566-g6-c21"""
631,www.viator.com/Madrid-tours/E-Bike-Tours/d566-tag21713,E-Bike Tours,/Madrid-tours/E-Bike-Tours/d566-tag21713,E-Bike-Tours,"""www.viator.com/Madrid-tours/E-Bike-Tours/d566-tag21713"""
632,www.viator.com/Madrid-tours/Airport-and-Ground-Transfers/d566-g15-c52,Airport & Hotel Transfers,/Madrid-tours/Airport-and-Ground-Transfers/d566-g15-c52,Airport-and-Ground-Transfers,"""www.viator.com/Madrid-tours/Airport-and-Ground-Transfers/d566-g15-c52"""
633,www.viator.com/Madrid-tours/Full-day-Tours/d566-g12-c94,Full-day Tours,/Madrid-tours/Full-day-Tours/d566-g12-c94,Full-day-Tours,"""www.viator.com/Madrid-tours/Full-day-Tours/d566-g12-c94"""
634,www.viator.com/Madrid-tours/Theater-Shows-and-Musicals/d566-g11-c44,Theater Shows,/Madrid-tours/Theater-Shows-and-Musicals/d566-g11-c44,Theater-Shows-and-Musicals,"""www.viator.com/Madrid-tours/Theater-Shows-and-Musicals/d566-g11-c44"""
635,www.viator.com/Madrid-tours/Hop-on-Hop-off-Tours/d566-g12-c97,Hop on Hop Off Buses,/Madrid-tours/Hop-on-Hop-off-Tours/d566-g12-c97,Hop-on-Hop-off-Tours,"""www.viator.com/Madrid-tours/Hop-on-Hop-off-Tours/d566-g12-c97"""
636,www.viator.com/Madrid-tours/Cooking-Classes/d566-g6-c19,Cooking Classes,/Madrid-tours/Cooking-Classes/d566-g6-c19,Cooking-Classes,"""www.viator.com/Madrid-tours/Cooking-Classes/d566-g6-c19"""
637,www.viator.com/Madrid-tours/Literary-Art-and-Music-Tours/d566-g4-c14,Art Tours,/Madrid-tours/Literary-Art-and-Music-Tours/d566-g4-c14,Literary-Art-and-Music-Tours,"""www.viator.com/Madrid-tours/Literary-Art-and-Music-Tours/d566-g4-c14"""
638,www.viator.com/Madrid-tours/Sporting-Event-Tickets-and-Passes/d566-g8-c40306,Sporting Events,/Madrid-tours/Sporting-Event-Tickets-and-Passes/d566-g8-c40306,Sporting-Event-Tickets-and-Passes,"""www.viator.com/Madrid-tours/Sporting-Event-Tickets-and-Passes/d566-g8-c40306"""
640,www.viator.com/Madrid-tours/Art-and-Culture/d566-tag21910,Art & Culture,/Madrid-tours/Art-and-Culture/d566-tag21910,Art-and-Culture,"""www.viator.com/Madrid-tours/Art-and-Culture/d566-tag21910"""
641,www.viator.com/Madrid-tours/Classes-and-Workshops/d566-g26051,Classes & Workshops,/Madrid-tours/Classes-and-Workshops/d566-g26051,Classes-and-Workshops,"""www.viator.com/Madrid-tours/Classes-and-Workshops/d566-g26051"""
642,www.viator.com/Madrid-tours/Food-Wine-and-Nightlife/d566-g6,Food & Drink,/Madrid-tours/Food-Wine-and-Nightlife/d566-g6,Food-Wine-and-Nightlife,"""www.viator.com/Madrid-tours/Food-Wine-and-Nightlife/d566-g6"""
643,www.viator.com/Madrid-tours/LTSO-Viator-Market-Driven-Merchandising/d566-tag22083,Likely To Sell Out,/Madrid-tours/LTSO-Viator-Market-Driven-Merchandising/d566-tag22083,LTSO-Viator-Market-Driven-Merchandising,"""www.viator.com/Madrid-tours/LTSO-Viator-Market-Driven-Merchandising/d566-tag22083"""
644,www.viator.com/Madrid-tours/Outdoor-Activities/d566-g9,Outdoor Activities,/Madrid-tours/Outdoor-Activities/d566-g9,Outdoor-Activities,"""www.viator.com/Madrid-tours/Outdoor-Activities/d566-g9"""
645,www.viator.com/Madrid-tours/Seasonal-and-Special-Occasions/d566-tag21916,Seasonal & Special Occasions,/Madrid-tours/Seasonal-and-Special-Occasions/d566-tag21916,Seasonal-and-Special-Occasions,"""www.viator.com/Madrid-tours/Seasonal-and-Special-Occasions/d566-tag21916"""
646,www.viator.com/Madrid-tours/Sightseeing-Tickets-and-Passes/d566-g8,Tickets & Passes,/Madrid-tours/Sightseeing-Tickets-and-Passes/d566-g8,Sightseeing-Tickets-and-Passes,"""www.viator.com/Madrid-tours/Sightseeing-Tickets-and-Passes/d566-g8"""
647,www.viator.com/Madrid-tours/Tours-and-Sightseeing/d566-g12,"Tours, Sightseeing & Cruises",/Madrid-tours/Tours-and-Sightseeing/d566-g12,Tours-and-Sightseeing,"""www.viator.com/Madrid-tours/Tours-and-Sightseeing/d566-g12"""
648,www.viator.com/Madrid-tours/Transfers-and-Ground-Transport/d566-g15,Travel & Transportation Services,/Madrid-tours/Transfers-and-Ground-Transport/d566-g15,Transfers-and-Ground-Transport,"""www.viator.com/Madrid-tours/Transfers-and-Ground-Transport/d566-g15"""
649,www.viator.com/Madrid-tours/Unique-Experiences/d566-g50127-c50128,Unique Experiences,/Madrid-tours/Unique-Experiences/d566-g50127-c50128,Unique-Experiences,"""www.viator.com/Madrid-tours/Unique-Experiences/d566-g50127-c50128"""
661,www.viator.com/Milan/d512-ttd,Global,/Global/Global,Global,"""www.viator.com/Milan/d512-ttd"""
662,www.viator.com/Milan-tours/Walking-Tours/d512-g16-c56,Walking Tours,/Milan-tours/Walking-Tours/d512-g16-c56,Walking-Tours,"""www.viator.com/Milan-tours/Walking-Tours/d512-g16-c56"""
663,www.viator.com/Milan-tours/Private-Sightseeing-Tours/d512-g26-c116,Private Sightseeing Tours,/Milan-tours/Private-Sightseeing-Tours/d512-g26-c116,Private-Sightseeing-Tours,"""www.viator.com/Milan-tours/Private-Sightseeing-Tours/d512-g26-c116"""
664,www.viator.com/Milan-tours/Half-day-Tours/d512-g12-c95,Half-day Tours,/Milan-tours/Half-day-Tours/d512-g12-c95,Half-day-Tours,"""www.viator.com/Milan-tours/Half-day-Tours/d512-g12-c95"""
665,www.viator.com/Milan-tours/City-Tours/d512-g12-c5330,City Tours,/Milan-tours/City-Tours/d512-g12-c5330,City-Tours,"""www.viator.com/Milan-tours/City-Tours/d512-g12-c5330"""
666,www.viator.com/Milan-tours/Day-Trips/d512-g5-c15,Day Trips,/Milan-tours/Day-Trips/d512-g5-c15,Day-Trips,"""www.viator.com/Milan-tours/Day-Trips/d512-g5-c15"""
667,www.viator.com/Milan-tours/Cultural-Tours/d512-g4-c11,Cultural Tours,/Milan-tours/Cultural-Tours/d512-g4-c11,Cultural-Tours,"""www.viator.com/Milan-tours/Cultural-Tours/d512-g4-c11"""
668,www.viator.com/Milan-tours/Luxury-Tours/d512-g25-c113,Private and Luxury,/Milan-tours/Luxury-Tours/d512-g25-c113,Luxury-Tours,"""www.viator.com/Milan-tours/Luxury-Tours/d512-g25-c113"""
669,www.viator.com/Milan-tours/Bus-and-Minivan-Tours/d512-g12-c98,Bus Tours,/Milan-tours/Bus-and-Minivan-Tours/d512-g12-c98,Bus-and-Minivan-Tours,"""www.viator.com/Milan-tours/Bus-and-Minivan-Tours/d512-g12-c98"""
670,www.viator.com/Milan-tours/Historical-and-Heritage-Tours/d512-g4-c12,Historical Tours,/Milan-tours/Historical-and-Heritage-Tours/d512-g4-c12,Historical-and-Heritage-Tours,"""www.viator.com/Milan-tours/Historical-and-Heritage-Tours/d512-g4-c12"""
671,www.viator.com/Milan-tours/Sightseeing/d512-tag21725,Sightseeing Tours,/Milan-tours/Sightseeing/d512-tag21725,Sightseeing,"""www.viator.com/Milan-tours/Sightseeing/d512-tag21725"""
672,www.viator.com/Milan-tours/Arts-and-Design/d512-tag21509,Arts & Design,/Milan-tours/Arts-and-Design/d512-tag21509,Arts-and-Design,"""www.viator.com/Milan-tours/Arts-and-Design/d512-tag21509"""
673,www.viator.com/Milan-tours/Literary-Art-and-Music-Tours/d512-g4-c14,Art Tours,/Milan-tours/Literary-Art-and-Music-Tours/d512-g4-c14,Literary-Art-and-Music-Tours,"""www.viator.com/Milan-tours/Literary-Art-and-Music-Tours/d512-g4-c14"""
674,www.viator.com/Milan-tours/Wine-Tasting-and-Winery-Tours/d512-g6-c21,Wine Tastings,/Milan-tours/Wine-Tasting-and-Winery-Tours/d512-g6-c21,Wine-Tasting-and-Winery-Tours,"""www.viator.com/Milan-tours/Wine-Tasting-and-Winery-Tours/d512-g6-c21"""
675,www.viator.com/Milan-tours/Cooking-Classes/d512-g6-c19,Cooking Classes,/Milan-tours/Cooking-Classes/d512-g6-c19,Cooking-Classes,"""www.viator.com/Milan-tours/Cooking-Classes/d512-g6-c19"""
676,www.viator.com/Milan-tours/Airport-and-Ground-Transfers/d512-g15-c52,Airport & Hotel Transfers,/Milan-tours/Airport-and-Ground-Transfers/d512-g15-c52,Airport-and-Ground-Transfers,"""www.viator.com/Milan-tours/Airport-and-Ground-Transfers/d512-g15-c52"""
677,www.viator.com/Milan-tours/Fashion-Tours/d512-tag21764,Fashion Tours,/Milan-tours/Fashion-Tours/d512-tag21764,Fashion-Tours,"""www.viator.com/Milan-tours/Fashion-Tours/d512-tag21764"""
678,www.viator.com/Milan-tours/Food-Tours-Attraction-Product-Category/d512-tag12053,Culinary Tour,/Milan-tours/Food-Tours-Attraction-Product-Category/d512-tag12053,Food-Tours-Attraction-Product-Category,"""www.viator.com/Milan-tours/Food-Tours-Attraction-Product-Category/d512-tag12053"""
679,www.viator.com/Milan-tours/Hop-on-Hop-off-Tours/d512-g12-c97,Hop on Hop Off Buses,/Milan-tours/Hop-on-Hop-off-Tours/d512-g12-c97,Hop-on-Hop-off-Tours,"""www.viator.com/Milan-tours/Hop-on-Hop-off-Tours/d512-g12-c97"""
680,www.viator.com/Milan-tours/Full-day-Tours/d512-g12-c94,Full-day Tours,/Milan-tours/Full-day-Tours/d512-g12-c94,Full-day-Tours,"""www.viator.com/Milan-tours/Full-day-Tours/d512-g12-c94"""
681,www.viator.com/Milan-tours/Rail-Tours/d512-g5-c17,Rail Tours,/Milan-tours/Rail-Tours/d512-g5-c17,Rail-Tours,"""www.viator.com/Milan-tours/Rail-Tours/d512-g5-c17"""
682,www.viator.com/Milan-tours/Skip-the-Line-Tours/d512-g12-c5329,Skip the line Tickets,/Milan-tours/Skip-the-Line-Tours/d512-g12-c5329,Skip-the-Line-Tours,"""www.viator.com/Milan-tours/Skip-the-Line-Tours/d512-g12-c5329"""
684,www.viator.com/Milan-tours/Art-and-Culture/d512-tag21910,Art & Culture,/Milan-tours/Art-and-Culture/d512-tag21910,Art-and-Culture,"""www.viator.com/Milan-tours/Art-and-Culture/d512-tag21910"""
685,www.viator.com/Milan-tours/Classes-and-Workshops/d512-g26051,Classes & Workshops,/Milan-tours/Classes-and-Workshops/d512-g26051,Classes-and-Workshops,"""www.viator.com/Milan-tours/Classes-and-Workshops/d512-g26051"""
686,www.viator.com/Milan-tours/Food-Wine-and-Nightlife/d512-g6,Food & Drink,/Milan-tours/Food-Wine-and-Nightlife/d512-g6,Food-Wine-and-Nightlife,"""www.viator.com/Milan-tours/Food-Wine-and-Nightlife/d512-g6"""
687,www.viator.com/Milan-tours/LTSO-Viator-Market-Driven-Merchandising/d512-tag22083,Likely To Sell Out,/Milan-tours/LTSO-Viator-Market-Driven-Merchandising/d512-tag22083,LTSO-Viator-Market-Driven-Merchandising,"""www.viator.com/Milan-tours/LTSO-Viator-Market-Driven-Merchandising/d512-tag22083"""
688,www.viator.com/Milan-tours/Outdoor-Activities/d512-g9,Outdoor Activities,/Milan-tours/Outdoor-Activities/d512-g9,Outdoor-Activities,"""www.viator.com/Milan-tours/Outdoor-Activities/d512-g9"""
689,www.viator.com/Milan-tours/Seasonal-and-Special-Occasions/d512-tag21916,Seasonal & Special Occasions,/Milan-tours/Seasonal-and-Special-Occasions/d512-tag21916,Seasonal-and-Special-Occasions,"""www.viator.com/Milan-tours/Seasonal-and-Special-Occasions/d512-tag21916"""
690,www.viator.com/Milan-tours/Sightseeing-Tickets-and-Passes/d512-g8,Tickets & Passes,/Milan-tours/Sightseeing-Tickets-and-Passes/d512-g8,Sightseeing-Tickets-and-Passes,"""www.viator.com/Milan-tours/Sightseeing-Tickets-and-Passes/d512-g8"""
691,www.viator.com/Milan-tours/Tours-and-Sightseeing/d512-g12,"Tours, Sightseeing & Cruises",/Milan-tours/Tours-and-Sightseeing/d512-g12,Tours-and-Sightseeing,"""www.viator.com/Milan-tours/Tours-and-Sightseeing/d512-g12"""
692,www.viator.com/Milan-tours/Transfers-and-Ground-Transport/d512-g15,Travel & Transportation Services,/Milan-tours/Transfers-and-Ground-Transport/d512-g15,Transfers-and-Ground-Transport,"""www.viator.com/Milan-tours/Transfers-and-Ground-Transport/d512-g15"""
693,www.viator.com/Milan-tours/Unique-Experiences/d512-g50127-c50128,Unique Experiences,/Milan-tours/Unique-Experiences/d512-g50127-c50128,Unique-Experiences,"""www.viator.com/Milan-tours/Unique-Experiences/d512-g50127-c50128"""
0,www.viator.com/Naples/d508-ttd,Global,/Global/Global,Global,"""www.viator.com/Naples/d508-ttd"""
1,www.viator.com/Naples/d508-ttd/Naples-tours/Private-Sightseeing-Tours/d508-g26-c116,Private Sightseeing Tours,/Naples-tours/Private-Sightseeing-Tours/d508-g26-c116,Private-Sightseeing-Tours,"""www.viator.com/Naples/d508-ttd/Naples-tours/Private-Sightseeing-Tours/d508-g26-c116"""
2,www.viator.com/Naples/d508-ttd/Naples-tours/Day-Trips/d508-g5-c15,Day Trips,/Naples-tours/Day-Trips/d508-g5-c15,Day-Trips,"""www.viator.com/Naples/d508-ttd/Naples-tours/Day-Trips/d508-g5-c15"""
3,www.viator.com/Naples/d508-ttd/Naples-tours/Cruises-Sailing-and-Water-Tours/d508-g3,Cruises & Sailing,/Naples-tours/Cruises-Sailing-and-Water-Tours/d508-g3,Cruises-Sailing-and-Water-Tours,"""www.viator.com/Naples/d508-ttd/Naples-tours/Cruises-Sailing-and-Water-Tours/d508-g3"""
4,www.viator.com/Naples/d508-ttd/Naples-tours/Half-day-Tours/d508-g12-c95,Half-day Tours,/Naples-tours/Half-day-Tours/d508-g12-c95,Half-day-Tours,"""www.viator.com/Naples/d508-ttd/Naples-tours/Half-day-Tours/d508-g12-c95"""
5,www.viator.com/Naples/d508-ttd/Naples-tours/Sightseeing/d508-tag21725,Sightseeing Tours,/Naples-tours/Sightseeing/d508-tag21725,Sightseeing,"""www.viator.com/Naples/d508-ttd/Naples-tours/Sightseeing/d508-tag21725"""
6,www.viator.com/Naples/d508-ttd/Naples-tours/Port-Transfers/d508-g24-c4032,Shore Excursions,/Naples-tours/Port-Transfers/d508-g24-c4032,Port-Transfers,"""www.viator.com/Naples/d508-ttd/Naples-tours/Port-Transfers/d508-g24-c4032"""
7,www.viator.com/Naples/d508-ttd/Naples-tours/Walking-Tours/d508-g16-c56,Walking Tours,/Naples-tours/Walking-Tours/d508-g16-c56,Walking-Tours,"""www.viator.com/Naples/d508-ttd/Naples-tours/Walking-Tours/d508-g16-c56"""
8,www.viator.com/Naples/d508-ttd/Naples-tours/Full-day-Tours/d508-g12-c94,Full-day Tours,/Naples-tours/Full-day-Tours/d508-g12-c94,Full-day-Tours,"""www.viator.com/Naples/d508-ttd/Naples-tours/Full-day-Tours/d508-g12-c94"""
9,www.viator.com/Naples/d508-ttd/Naples-tours/Bus-and-Minivan-Tours/d508-g12-c98,Bus Tours,/Naples-tours/Bus-and-Minivan-Tours/d508-g12-c98,Bus-and-Minivan-Tours,"""www.viator.com/Naples/d508-ttd/Naples-tours/Bus-and-Minivan-Tours/d508-g12-c98"""
10,www.viator.com/Naples/d508-ttd/Naples-tours/Port-Transfers/d508-g15-c112,Port Transfers,/Naples-tours/Port-Transfers/d508-g15-c112,Port-Transfers,"""www.viator.com/Naples/d508-ttd/Naples-tours/Port-Transfers/d508-g15-c112"""
11,www.viator.com/Naples/d508-ttd/Naples-tours/Cultural-Tours/d508-g4-c11,Cultural Tours,/Naples-tours/Cultural-Tours/d508-g4-c11,Cultural-Tours,"""www.viator.com/Naples/d508-ttd/Naples-tours/Cultural-Tours/d508-g4-c11"""
12,www.viator.com/Naples/d508-ttd/Naples-tours/Historical-and-Heritage-Tours/d508-g4-c12,Historical Tours,/Naples-tours/Historical-and-Heritage-Tours/d508-g4-c12,Historical-and-Heritage-Tours,"""www.viator.com/Naples/d508-ttd/Naples-tours/Historical-and-Heritage-Tours/d508-g4-c12"""
13,www.viator.com/Naples/d508-ttd/Naples-tours/Water-Tours/d508-g3-c40295,Water Tours,/Naples-tours/Water-Tours/d508-g3-c40295,Water-Tours,"""www.viator.com/Naples/d508-ttd/Naples-tours/Water-Tours/d508-g3-c40295"""
14,www.viator.com/Naples/d508-ttd/Naples-tours/City-Tours/d508-g12-c5330,City Tours,/Naples-tours/City-Tours/d508-g12-c5330,City-Tours,"""www.viator.com/Naples/d508-ttd/Naples-tours/City-Tours/d508-g12-c5330"""
15,www.viator.com/Naples/d508-ttd/Naples-tours/Archaeology-Tours/d508-g4-c5332,Archaeology Tours,/Naples-tours/Archaeology-Tours/d508-g4-c5332,Archaeology-Tours,"""www.viator.com/Naples/d508-ttd/Naples-tours/Archaeology-Tours/d508-g4-c5332"""
16,www.viator.com/Naples/d508-ttd/Naples-tours/Cooking-Classes/d508-g6-c19,Cooking Classes,/Naples-tours/Cooking-Classes/d508-g6-c19,Cooking-Classes,"""www.viator.com/Naples/d508-ttd/Naples-tours/Cooking-Classes/d508-g6-c19"""
17,www.viator.com/Naples/d508-ttd/Naples-tours/Wine-Tasting-and-Winery-Tours/d508-g6-c21,Wine Tastings,/Naples-tours/Wine-Tasting-and-Winery-Tours/d508-g6-c21,Wine-Tasting-and-Winery-Tours,"""www.viator.com/Naples/d508-ttd/Naples-tours/Wine-Tasting-and-Winery-Tours/d508-g6-c21"""
18,www.viator.com/Naples/d508-ttd/Naples-tours/Ports-of-Call-Tours/d508-g24-c89,Ports of Call Tours,/Naples-tours/Ports-of-Call-Tours/d508-g24-c89,Ports-of-Call-Tours,"""www.viator.com/Naples/d508-ttd/Naples-tours/Ports-of-Call-Tours/d508-g24-c89"""
19,www.viator.com/Naples/d508-ttd/Naples-tours/Day-Cruises/d508-g3-c7,Day Cruises,/Naples-tours/Day-Cruises/d508-g3-c7,Day-Cruises,"""www.viator.com/Naples/d508-ttd/Naples-tours/Day-Cruises/d508-g3-c7"""
20,www.viator.com/Naples/d508-ttd/Naples-tours/Food-Tours-Attraction-Product-Category/d508-tag12053,Culinary Tour,/Naples-tours/Food-Tours-Attraction-Product-Category/d508-tag12053,Food-Tours-Attraction-Product-Category,"""www.viator.com/Naples/d508-ttd/Naples-tours/Food-Tours-Attraction-Product-Category/d508-tag12053"""
21,www.viator.com/Naples/d508-ttd/Naples-tours/Airport-and-Ground-Transfers/d508-g15-c52,Airport & Hotel Transfers,/Naples-tours/Airport-and-Ground-Transfers/d508-g15-c52,Airport-and-Ground-Transfers,"""www.viator.com/Naples/d508-ttd/Naples-tours/Airport-and-Ground-Transfers/d508-g15-c52"""
22,www.viator.com/Naples/d508-ttd/Naples/d508-ttd,All Naples Tours,/Naples/d508-ttd,d508-ttd,"""www.viator.com/Naples/d508-ttd/Naples/d508-ttd"""
23,www.viator.com/Naples/d508-ttd/Naples-tours/Art-and-Culture/d508-tag21910,Art & Culture,/Naples-tours/Art-and-Culture/d508-tag21910,Art-and-Culture,"""www.viator.com/Naples/d508-ttd/Naples-tours/Art-and-Culture/d508-tag21910"""
24,www.viator.com/Naples/d508-ttd/Naples-tours/Classes-and-Workshops/d508-g26051,Classes & Workshops,/Naples-tours/Classes-and-Workshops/d508-g26051,Classes-and-Workshops,"""www.viator.com/Naples/d508-ttd/Naples-tours/Classes-and-Workshops/d508-g26051"""
25,www.viator.com/Naples/d508-ttd/Naples-tours/Food-Wine-and-Nightlife/d508-g6,Food & Drink,/Naples-tours/Food-Wine-and-Nightlife/d508-g6,Food-Wine-and-Nightlife,"""www.viator.com/Naples/d508-ttd/Naples-tours/Food-Wine-and-Nightlife/d508-g6"""
26,www.viator.com/Naples/d508-ttd/Naples-tours/LTSO-Viator-Market-Driven-Merchandising/d508-tag22083,Likely To Sell Out,/Naples-tours/LTSO-Viator-Market-Driven-Merchandising/d508-tag22083,LTSO-Viator-Market-Driven-Merchandising,"""www.viator.com/Naples/d508-ttd/Naples-tours/LTSO-Viator-Market-Driven-Merchandising/d508-tag22083"""
27,www.viator.com/Naples/d508-ttd/Naples-tours/Outdoor-Activities/d508-g9,Outdoor Activities,/Naples-tours/Outdoor-Activities/d508-g9,Outdoor-Activities,"""www.viator.com/Naples/d508-ttd/Naples-tours/Outdoor-Activities/d508-g9"""
28,www.viator.com/Naples/d508-ttd/Naples-tours/Seasonal-and-Special-Occasions/d508-tag21916,Seasonal & Special Occasions,/Naples-tours/Seasonal-and-Special-Occasions/d508-tag21916,Seasonal-and-Special-Occasions,"""www.viator.com/Naples/d508-ttd/Naples-tours/Seasonal-and-Special-Occasions/d508-tag21916"""
